,name,year,team,position,war,g,ts,ab,r1,h,b2,b3,hr,tb,rbi,sb,cs,bb,hbp,bb4,so,gdp,ht,hb,avg,obp,slg,ops,birthday,height,weight,age
144,박병호,2013,넥센,1B,7.02,128,556,450,91,143,17,0,37,271,117,10,2,92,8,4,96,7,0,6,0.318,0.43700000000000006,0.602,1.0390000000000001,1986-07-10,185cm,107kg,26
145,박병호,2018,넥센,1B,6.62,113,488,400,88,138,20,0,43,287,112,0,1,68,17,10,114,9,0,3,0.345,0.457,0.718,1.175,1986-07-10,185cm,107kg,31
146,박병호,2012,넥센,1B,6.51,133,560,469,76,136,34,0,31,263,105,20,9,73,11,3,111,6,0,7,0.29,0.39299999999999996,0.561,0.9540000000000001,1986-07-10,185cm,107kg,25
147,박병호,2014,넥센,1B,6.23,128,571,459,126,139,16,2,52,315,124,8,3,96,12,3,142,13,0,4,0.303,0.433,0.6859999999999999,1.119,1986-07-10,185cm,107kg,27
148,박병호,2019,키움,1B,5.46,122,532,432,92,121,22,0,33,242,98,0,1,78,13,5,117,7,0,9,0.28,0.39899999999999997,0.56,0.9590000000000001,1986-07-10,185cm,107kg,32
149,박병호,2011,LG,넥1B,1.73,66,230,201,31,51,11,2,13,105,31,2,0,26,2,0,76,5,0,1,0.254,0.344,0.522,0.866,1986-07-10,185cm,107kg,24
150,박병호,1994,해태,C,0.6,62,171,155,17,36,8,1,3,55,20,0,0,6,2,0,31,1,6,2,0.23199999999999998,0.267,0.355,0.622,1986-07-10,185cm,107kg,7
151,박병호,2005,LG,C,0.31,79,185,163,22,31,11,0,3,51,21,1,0,12,6,0,48,3,0,4,0.19,0.265,0.313,0.578,1986-07-10,185cm,107kg,18
152,박병호,1993,해태,C,0.01,12,20,19,1,4,0,0,0,4,2,1,0,1,0,0,5,1,0,0,0.21100000000000002,0.25,0.21100000000000002,0.461,1986-07-10,185cm,107kg,6
153,박병호,1992,해태,C,0.0,17,22,20,0,4,1,0,0,5,2,0,0,1,1,0,9,0,0,0,0.2,0.273,0.25,0.523,1986-07-10,185cm,107kg,5
154,박병호,1996,해태,C,-0.02,5,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0.25,0.0,0.25,1986-07-10,185cm,107kg,9
155,박병호,2009,LG,1B,-0.06,68,213,188,28,41,7,0,9,75,25,2,1,20,4,1,70,3,0,1,0.218,0.305,0.39899999999999997,0.7040000000000001,1986-07-10,185cm,107kg,22
156,박병호,1995,해태,C,-0.15,38,94,85,8,12,4,1,0,18,7,1,0,5,3,0,18,3,1,0,0.141,0.215,0.212,0.42700000000000005,1986-07-10,185cm,107kg,8
157,박병호,1989,해태,C,-0.16,13,23,22,2,3,0,0,0,3,0,0,0,0,1,0,6,1,0,0,0.136,0.174,0.136,0.31,1986-07-10,185cm,107kg,2
158,박병호,2010,LG,1B,-0.18,78,192,160,25,30,4,0,7,55,22,5,1,26,2,3,55,5,2,2,0.188,0.305,0.344,0.649,1986-07-10,185cm,107kg,23
159,박병호,1990,해태,C,-0.32,13,16,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0.0,1986-07-10,185cm,107kg,3
160,박병호,2006,LG,1B,-0.65,48,142,130,7,21,2,0,5,38,13,1,3,9,2,0,42,4,1,0,0.162,0.22699999999999998,0.292,0.519,1986-07-10,185cm,107kg,19
161,최형우,2016,삼성,LF,7.75,138,618,519,99,195,46,2,31,338,144,2,2,83,9,8,83,12,0,7,0.376,0.46399999999999997,0.6509999999999999,1.1159999999999999,1983-12-16,179cm,106kg,32
162,최형우,2011,삼성,LF,7.64,133,571,480,80,163,37,3,30,296,118,4,3,76,5,15,88,8,0,10,0.34,0.42700000000000005,0.617,1.044,1983-12-16,179cm,106kg,27
163,최형우,2017,KIA,LF,6.66,142,629,514,98,176,36,3,26,296,120,0,1,96,11,8,82,15,0,8,0.342,0.45,0.5760000000000001,1.026,1983-12-16,179cm,106kg,33
164,최형우,2014,삼성,LF,5.55,113,493,430,92,153,33,0,31,279,100,4,2,50,7,1,62,11,0,6,0.35600000000000004,0.426,0.649,1.075,1983-12-16,179cm,106kg,30
165,최형우,2018,KIA,LF,4.94,143,609,528,92,179,34,1,25,290,103,3,0,66,7,7,87,17,0,8,0.33899999999999997,0.414,0.5489999999999999,0.963,1983-12-16,179cm,106kg,34
166,최형우,2013,삼성,LF,4.91,128,573,511,80,156,28,0,29,271,98,2,1,47,7,1,91,5,0,8,0.305,0.36700000000000005,0.53,0.897,1983-12-16,179cm,106kg,29
167,최형우,2010,삼성,LF,4.27,121,506,420,71,117,29,1,24,220,97,4,0,71,8,5,91,13,2,5,0.27899999999999997,0.389,0.524,0.9129999999999999,1983-12-16,179cm,106kg,26
168,최형우,2019,KIA,DH,4.16,136,555,456,65,137,31,1,17,221,86,0,1,85,7,6,77,13,0,7,0.3,0.413,0.485,0.897,1983-12-16,179cm,106kg,35
169,최형우,2015,삼성,LF,4.13,144,637,547,94,174,33,1,33,308,123,2,5,73,9,7,101,13,0,8,0.318,0.402,0.563,0.965,1983-12-16,179cm,106kg,31
170,최형우,2008,삼성,RF,3.52,126,440,384,68,106,24,0,19,187,71,3,0,48,6,2,76,9,0,2,0.276,0.364,0.48700000000000004,0.851,1983-12-16,179cm,106kg,24
171,최형우,2012,삼성,LF,3.21,125,531,461,51,125,27,1,14,196,77,2,1,55,5,3,76,20,0,10,0.271,0.348,0.425,0.774,1983-12-16,179cm,106kg,28
172,최형우,2009,삼성,LF,2.97,113,481,415,70,118,24,0,23,211,83,1,2,53,9,4,60,12,1,3,0.284,0.375,0.508,0.883,1983-12-16,179cm,106kg,25
173,최형우,2002,삼성,C,0.09,4,6,5,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.2,1983-12-16,179cm,106kg,18
174,최형우,2004,삼성,C,-0.04,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1983-12-16,179cm,106kg,20
175,서건창,2014,넥센,2B,7.63,128,616,543,135,201,41,17,7,297,67,48,17,59,8,0,47,1,4,2,0.37,0.43799999999999994,0.547,0.985,1989-08-22,176cm,80kg,24
176,서건창,2016,넥센,2B,4.46,140,646,560,111,182,30,7,7,247,63,26,13,69,10,2,58,6,3,4,0.325,0.406,0.441,0.847,1989-08-22,176cm,80kg,26
177,서건창,2017,넥센,2B,4.2,139,615,539,87,179,28,3,6,231,76,15,6,67,1,1,68,11,2,6,0.332,0.40299999999999997,0.429,0.8320000000000001,1989-08-22,176cm,80kg,27
178,서건창,2012,넥센,2B,3.51,127,501,433,70,115,21,10,1,159,40,39,12,45,7,0,43,4,13,3,0.266,0.342,0.36700000000000005,0.7090000000000001,1989-08-22,176cm,80kg,22
179,서건창,2019,키움,2B,2.34,113,486,426,67,128,23,3,2,163,41,17,3,49,3,1,50,5,3,5,0.3,0.373,0.38299999999999995,0.755,1989-08-22,176cm,80kg,29
180,서건창,2013,넥센,2B,1.72,86,372,316,53,84,13,2,0,101,18,26,7,33,11,0,29,3,8,4,0.266,0.35200000000000004,0.32,0.6709999999999999,1989-08-22,176cm,80kg,23
181,서건창,2015,넥센,2B,1.51,85,368,312,52,93,24,4,3,134,37,9,2,42,1,0,24,7,11,2,0.298,0.381,0.429,0.81,1989-08-22,176cm,80kg,25
182,서건창,2018,넥센,DH,0.66,37,160,141,28,48,12,0,0,60,15,2,0,12,3,0,19,1,2,2,0.34,0.39899999999999997,0.426,0.8240000000000001,1989-08-22,176cm,80kg,28
183,서건창,2008,LG,,0.01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1989-08-22,176cm,80kg,18
184,박재홍,1996,현대,CF,7.5,126,547,481,75,142,29,4,30,269,108,36,17,53,7,7,107,7,0,6,0.295,0.369,0.5589999999999999,0.929,1973-09-07,176cm,85kg,22
185,박재홍,2000,현대,CF,6.75,132,572,489,101,151,31,5,32,288,115,30,14,64,7,5,77,15,0,12,0.309,0.38799999999999996,0.589,0.977,1973-09-07,176cm,85kg,26
186,박재홍,1997,현대,CF,6.65,96,403,331,77,108,16,0,27,205,69,22,14,66,4,10,59,5,0,2,0.326,0.442,0.619,1.061,1973-09-07,176cm,85kg,23
187,박재홍,2005,SK,CF,5.51,109,495,421,76,128,21,1,18,205,63,22,10,67,2,2,78,10,2,3,0.304,0.4,0.48700000000000004,0.887,1973-09-07,176cm,85kg,31
188,박재홍,2008,SK,RF,5.34,112,471,396,66,126,26,2,19,213,72,5,6,69,3,4,66,14,0,3,0.318,0.42,0.5379999999999999,0.958,1973-09-07,176cm,85kg,34
189,박재홍,1998,현대,RF,5.24,119,507,428,86,114,25,2,30,233,84,43,19,66,9,7,83,13,0,4,0.266,0.373,0.544,0.917,1973-09-07,176cm,85kg,24
190,박재홍,2006,SK,CF,4.8,124,529,452,61,117,22,1,18,195,73,22,8,63,6,4,87,13,2,6,0.259,0.353,0.431,0.784,1973-09-07,176cm,85kg,32
191,박재홍,1999,현대,RF,4.06,129,572,482,83,142,27,1,24,243,98,17,13,79,6,6,85,10,0,5,0.295,0.397,0.504,0.9009999999999999,1973-09-07,176cm,85kg,25
192,박재홍,2003,KIA,RF,4.03,108,461,392,71,118,15,5,19,200,66,14,9,60,1,1,84,11,6,2,0.301,0.39299999999999996,0.51,0.904,1973-09-07,176cm,85kg,29
193,박재홍,2002,현대,CF,3.12,112,481,432,57,120,24,0,15,189,67,12,8,41,4,2,94,10,0,4,0.278,0.34299999999999997,0.43799999999999994,0.7809999999999999,1973-09-07,176cm,85kg,28
194,박재홍,2007,SK,RF,2.98,115,400,347,53,97,19,1,17,169,54,10,7,41,4,6,52,5,1,7,0.28,0.35600000000000004,0.48700000000000004,0.843,1973-09-07,176cm,85kg,33
195,박재홍,2001,현대,DH,2.18,127,570,489,75,139,20,3,18,219,80,7,7,74,2,2,86,12,0,5,0.284,0.377,0.44799999999999995,0.825,1973-09-07,176cm,85kg,27
196,박재홍,2009,SK,RF,1.67,113,376,315,53,85,12,0,12,133,46,15,4,45,8,2,57,7,4,4,0.27,0.371,0.42200000000000004,0.7929999999999999,1973-09-07,176cm,85kg,35
197,박재홍,2004,KIA,LF,1.09,73,226,186,29,47,9,1,7,79,29,7,5,35,0,2,37,8,2,3,0.253,0.366,0.425,0.7909999999999999,1973-09-07,176cm,85kg,30
198,박재홍,2012,SK,RF,0.75,46,120,104,16,26,5,0,5,46,18,0,1,14,1,0,25,3,0,1,0.25,0.342,0.442,0.784,1973-09-07,176cm,85kg,38
199,박재홍,2010,SK,RF,0.13,82,219,191,22,42,7,0,8,73,27,1,2,23,1,0,34,6,3,1,0.22,0.306,0.382,0.688,1973-09-07,176cm,85kg,36
200,박재홍,2011,SK,DH,-1.15,74,187,161,11,30,8,0,1,41,12,4,1,15,0,0,36,2,7,4,0.18600000000000003,0.25,0.255,0.505,1973-09-07,176cm,85kg,37
201,김동주,2007,두산,3B,7.42,119,481,382,68,123,24,0,19,204,78,11,2,83,14,11,55,10,0,2,0.322,0.457,0.534,0.991,1976-02-03,180cm,102kg,30
202,김동주,2000,두산,3B,7.28,127,539,469,78,159,29,1,31,283,106,5,2,51,13,1,65,17,0,6,0.33899999999999997,0.414,0.603,1.0170000000000001,1976-02-03,180cm,102kg,23
203,김동주,2002,두산,3B,6.13,120,487,415,63,132,21,0,26,231,79,1,1,52,13,2,61,8,0,7,0.318,0.405,0.557,0.961,1976-02-03,180cm,102kg,25
204,김동주,2009,두산,3B,5.76,105,426,354,63,125,28,0,19,210,86,3,1,61,8,10,55,17,0,3,0.353,0.455,0.593,1.0490000000000002,1976-02-03,180cm,102kg,32
205,김동주,2003,두산,DH,5.61,118,504,401,61,137,23,2,23,233,89,3,2,79,11,8,53,15,0,13,0.342,0.45,0.581,1.031,1976-02-03,180cm,102kg,26
206,김동주,2008,두산,3B,5.18,109,451,363,55,112,12,2,18,182,104,2,2,63,12,5,54,11,0,13,0.309,0.415,0.501,0.9159999999999999,1976-02-03,180cm,102kg,31
207,김동주,2004,두산,3B,5.05,124,517,430,72,123,19,1,19,201,76,4,6,69,16,3,67,14,0,2,0.28600000000000003,0.402,0.467,0.87,1976-02-03,180cm,102kg,27
208,김동주,1999,두산,3B,4.94,114,455,399,62,128,25,3,22,225,84,2,1,41,10,1,53,9,1,4,0.321,0.39399999999999996,0.564,0.958,1976-02-03,180cm,102kg,22
209,김동주,2005,두산,3B,3.94,94,338,268,51,81,13,1,10,126,50,1,2,57,12,9,38,10,0,1,0.302,0.444,0.47,0.914,1976-02-03,180cm,102kg,28
210,김동주,2011,두산,DH,3.44,120,483,406,57,116,24,1,17,193,75,6,1,66,8,5,54,18,0,3,0.28600000000000003,0.39299999999999996,0.475,0.8690000000000001,1976-02-03,180cm,102kg,34
211,김동주,1998,OB,3B,3.37,125,510,457,69,121,21,1,24,216,89,4,3,29,8,2,87,14,0,16,0.265,0.31,0.473,0.7829999999999999,1976-02-03,180cm,102kg,21
212,김동주,2010,두산,DH,3.21,110,470,387,60,114,22,0,20,196,67,0,1,67,10,4,45,15,1,5,0.295,0.40700000000000003,0.506,0.914,1976-02-03,180cm,102kg,33
213,김동주,2001,두산,DH,2.76,103,421,364,49,118,18,0,18,190,62,2,2,47,4,5,57,10,0,6,0.324,0.401,0.522,0.9229999999999999,1976-02-03,180cm,102kg,24
214,김동주,2012,두산,3B,1.25,66,245,223,18,65,5,0,2,76,27,3,1,16,2,0,24,7,0,4,0.29100000000000004,0.33899999999999997,0.341,0.68,1976-02-03,180cm,102kg,35
215,김동주,2006,두산,DH,0.64,43,164,140,19,35,7,0,4,54,16,0,0,23,1,2,17,7,0,0,0.25,0.36,0.386,0.746,1976-02-03,180cm,102kg,29
216,김동주,2013,두산,3B,0.39,28,101,82,6,21,2,0,1,26,9,1,0,10,5,0,9,4,0,4,0.256,0.35600000000000004,0.317,0.674,1976-02-03,180cm,102kg,36
217,김기태,1997,쌍방울,1B,7.3,111,478,390,95,134,30,3,26,248,79,10,7,84,2,14,54,11,0,2,0.344,0.46,0.636,1.0959999999999999,1987-05-11,183cm,96kg,9
218,김기태,1998,쌍방울,1B,7.28,126,541,434,84,134,28,4,31,263,90,10,5,104,0,15,79,11,0,3,0.309,0.44,0.606,1.046,1987-05-11,183cm,96kg,10
219,김기태,1992,쌍방울,1B,6.63,123,525,398,86,120,28,3,31,247,96,5,7,114,8,18,84,11,0,5,0.302,0.461,0.621,1.082,1987-05-11,183cm,96kg,4
220,김기태,1994,쌍방울,1B,6.07,108,454,376,70,119,20,4,25,222,79,9,10,74,2,13,70,10,0,2,0.316,0.43,0.59,1.02,1987-05-11,183cm,96kg,6
221,김기태,1995,쌍방울,1B,5.02,116,482,402,48,129,34,3,12,205,72,12,10,72,1,15,44,8,0,7,0.321,0.419,0.51,0.929,1987-05-11,183cm,96kg,7
222,김기태,2000,삼성,DH,3.85,101,395,333,69,103,24,1,26,207,80,5,1,57,2,7,56,6,0,3,0.309,0.41,0.622,1.032,1987-05-11,183cm,96kg,12
223,김기태,1999,삼성,DH,3.83,130,560,468,82,137,33,2,28,258,88,5,4,82,6,6,95,9,1,3,0.293,0.40299999999999997,0.551,0.9540000000000001,1987-05-11,183cm,96kg,11
224,김기태,1991,쌍방울,1B,3.75,124,508,427,65,112,15,0,27,208,92,7,4,72,4,5,93,9,0,5,0.262,0.37,0.48700000000000004,0.857,1987-05-11,183cm,96kg,3
225,김기태,1996,쌍방울,1B,3.0,91,366,310,47,92,17,3,12,151,53,3,6,54,0,20,48,9,0,2,0.297,0.39899999999999997,0.48700000000000004,0.8859999999999999,1987-05-11,183cm,96kg,8
226,김기태,1993,쌍방울,1B,2.78,96,395,317,36,76,17,2,9,124,43,11,5,73,1,8,57,7,0,4,0.24,0.38,0.391,0.7709999999999999,1987-05-11,183cm,96kg,5
227,김기태,2004,SK,DH,2.63,126,465,403,60,129,24,0,10,183,67,2,4,57,0,6,55,10,4,1,0.32,0.40399999999999997,0.45399999999999996,0.858,1987-05-11,183cm,96kg,16
228,김기태,2002,SK,1B,1.35,101,337,284,32,73,15,1,9,117,46,2,1,47,0,0,57,6,3,3,0.257,0.359,0.41200000000000003,0.7709999999999999,1987-05-11,183cm,96kg,14
229,김기태,2003,SK,1B,0.69,93,265,236,32,69,7,0,3,85,18,2,2,27,0,0,30,4,1,1,0.292,0.364,0.36,0.7240000000000001,1987-05-11,183cm,96kg,15
232,김기태,2001,삼성,1B,-0.35,44,102,85,5,15,2,1,0,19,9,0,0,16,1,1,17,1,0,0,0.17600000000000002,0.314,0.22399999999999998,0.537,1987-05-11,183cm,96kg,13
233,김기태,2005,SK,1B,-0.52,54,130,112,5,23,4,0,0,27,11,0,0,15,0,1,23,4,2,1,0.205,0.297,0.24100000000000002,0.5379999999999999,1987-05-11,183cm,96kg,17
234,최정,2012,SK,3B,7.29,130,553,474,85,142,33,1,26,255,84,20,8,49,21,7,98,8,3,6,0.3,0.386,0.5379999999999999,0.9229999999999999,1987-02-28,180cm,84kg,24
235,최정,2013,SK,3B,7.11,120,525,434,75,137,18,0,28,239,83,24,8,64,24,9,109,10,1,2,0.316,0.429,0.551,0.98,1987-02-28,180cm,84kg,25
236,최정,2017,SK,3B,6.56,130,527,430,89,136,18,1,46,294,113,1,5,70,19,10,107,8,0,8,0.316,0.42700000000000005,0.684,1.111,1987-02-28,180cm,84kg,29
237,최정,2019,SK,3B,6.32,141,606,503,86,147,27,0,29,261,99,3,2,69,26,6,92,4,0,8,0.292,0.39899999999999997,0.519,0.9179999999999999,1987-02-28,180cm,84kg,31
238,최정,2016,SK,3B,5.82,141,606,500,106,144,24,1,40,290,106,1,2,77,23,2,126,6,0,6,0.28800000000000003,0.40299999999999997,0.58,0.983,1987-02-28,180cm,84kg,28
239,최정,2011,SK,3B,5.76,113,488,403,64,125,25,1,20,212,75,15,5,46,20,1,72,8,13,6,0.31,0.402,0.526,0.9279999999999999,1987-02-28,180cm,84kg,23
240,최정,2008,SK,3B,5.4,114,476,406,77,133,24,1,12,195,61,19,8,41,17,2,58,7,10,2,0.32799999999999996,0.41,0.48,0.89,1987-02-28,180cm,84kg,20
241,최정,2010,SK,3B,5.07,123,493,400,84,120,31,1,20,213,80,12,4,49,20,0,72,7,16,8,0.3,0.396,0.5329999999999999,0.929,1987-02-28,180cm,84kg,22
242,최정,2018,SK,3B,3.52,115,489,406,95,99,16,1,35,222,74,9,2,58,23,2,129,10,0,2,0.244,0.368,0.547,0.915,1987-02-28,180cm,84kg,30
243,최정,2014,SK,3B,3.32,82,361,308,65,94,20,0,14,156,76,7,2,37,12,0,69,9,1,3,0.305,0.397,0.506,0.904,1987-02-28,180cm,84kg,26
244,최정,2009,SK,3B,3.3,99,410,339,63,90,15,0,19,162,58,11,0,40,22,0,64,6,6,3,0.265,0.376,0.478,0.8540000000000001,1987-02-28,180cm,84kg,21
245,최정,2015,SK,3B,3.23,81,330,275,43,81,17,0,17,149,58,5,2,46,5,2,78,6,1,3,0.295,0.401,0.542,0.943,1987-02-28,180cm,84kg,27
246,최정,2007,SK,3B,3.15,122,462,408,49,109,19,1,16,178,66,8,7,33,11,1,84,3,9,1,0.267,0.33799999999999997,0.436,0.774,1987-02-28,180cm,84kg,19
247,최정,2006,SK,1B,0.39,92,304,280,25,62,11,0,12,109,40,3,2,14,7,1,90,6,2,1,0.221,0.275,0.389,0.664,1987-02-28,180cm,84kg,18
248,최정,2005,SK,,0.15,45,93,85,6,21,5,0,1,29,11,0,0,5,2,0,27,3,1,0,0.247,0.304,0.341,0.6459999999999999,1987-02-28,180cm,84kg,17
249,이정훈,1992,빙그레,CF,7.18,111,437,369,89,133,17,2,25,229,68,21,3,46,10,1,27,6,3,9,0.36,0.436,0.621,1.056,1991-04-27,183cm,87kg,0
250,이정훈,1992,빙그레,CF,7.18,111,437,369,89,133,17,2,25,229,68,21,3,46,10,1,27,6,3,9,0.36,0.436,0.621,1.056,1977-10-09,182cm,92kg,14
251,이정훈,1992,빙그레,CF,7.18,111,437,369,89,133,17,2,25,229,68,21,3,46,10,1,27,6,3,9,0.36,0.436,0.621,1.056,1994-12-07,185cm,90kg,-3
252,이정훈,1991,빙그레,RF,6.36,111,433,379,81,132,21,12,17,228,55,18,6,43,4,2,33,6,4,3,0.348,0.41700000000000004,0.602,1.0190000000000001,1991-04-27,183cm,87kg,-1
253,이정훈,1991,빙그레,RF,6.36,111,433,379,81,132,21,12,17,228,55,18,6,43,4,2,33,6,4,3,0.348,0.41700000000000004,0.602,1.0190000000000001,1977-10-09,182cm,92kg,13
254,이정훈,1991,빙그레,RF,6.36,111,433,379,81,132,21,12,17,228,55,18,6,43,4,2,33,6,4,3,0.348,0.41700000000000004,0.602,1.0190000000000001,1994-12-07,185cm,90kg,-4
255,이정훈,1987,빙그레,RF,3.6,100,441,370,56,124,13,7,4,163,34,20,13,35,10,2,25,1,24,2,0.335,0.405,0.441,0.846,1991-04-27,183cm,87kg,-5
256,이정훈,1987,빙그레,RF,3.6,100,441,370,56,124,13,7,4,163,34,20,13,35,10,2,25,1,24,2,0.335,0.405,0.441,0.846,1977-10-09,182cm,92kg,9
257,이정훈,1987,빙그레,RF,3.6,100,441,370,56,124,13,7,4,163,34,20,13,35,10,2,25,1,24,2,0.335,0.405,0.441,0.846,1994-12-07,185cm,90kg,-8
258,이정훈,1990,빙그레,RF,3.13,114,459,402,71,117,20,3,7,164,52,22,6,45,2,2,26,5,4,6,0.29100000000000004,0.36,0.408,0.768,1991-04-27,183cm,87kg,-2
259,이정훈,1990,빙그레,RF,3.13,114,459,402,71,117,20,3,7,164,52,22,6,45,2,2,26,5,4,6,0.29100000000000004,0.36,0.408,0.768,1977-10-09,182cm,92kg,12
260,이정훈,1990,빙그레,RF,3.13,114,459,402,71,117,20,3,7,164,52,22,6,45,2,2,26,5,4,6,0.29100000000000004,0.36,0.408,0.768,1994-12-07,185cm,90kg,-5
261,이정훈,1988,빙그레,RF,2.97,96,414,366,69,113,20,3,4,151,34,18,9,37,4,1,26,4,5,2,0.309,0.377,0.413,0.789,1991-04-27,183cm,87kg,-4
262,이정훈,1988,빙그레,RF,2.97,96,414,366,69,113,20,3,4,151,34,18,9,37,4,1,26,4,5,2,0.309,0.377,0.413,0.789,1977-10-09,182cm,92kg,10
263,이정훈,1988,빙그레,RF,2.97,96,414,366,69,113,20,3,4,151,34,18,9,37,4,1,26,4,5,2,0.309,0.377,0.413,0.789,1994-12-07,185cm,90kg,-7
264,이정훈,1989,빙그레,RF,2.25,51,219,198,30,64,20,2,1,91,23,14,1,14,3,0,12,0,1,3,0.32299999999999995,0.37200000000000005,0.46,0.831,1991-04-27,183cm,87kg,-3
265,이정훈,1989,빙그레,RF,2.25,51,219,198,30,64,20,2,1,91,23,14,1,14,3,0,12,0,1,3,0.32299999999999995,0.37200000000000005,0.46,0.831,1977-10-09,182cm,92kg,11
266,이정훈,1989,빙그레,RF,2.25,51,219,198,30,64,20,2,1,91,23,14,1,14,3,0,12,0,1,3,0.32299999999999995,0.37200000000000005,0.46,0.831,1994-12-07,185cm,90kg,-6
267,이정훈,1994,한화,RF,0.64,67,272,239,35,59,7,2,2,76,22,13,6,25,2,2,23,2,4,2,0.247,0.321,0.318,0.639,1991-04-27,183cm,87kg,2
268,이정훈,1994,한화,RF,0.64,67,272,239,35,59,7,2,2,76,22,13,6,25,2,2,23,2,4,2,0.247,0.321,0.318,0.639,1977-10-09,182cm,92kg,16
269,이정훈,1994,한화,RF,0.64,67,272,239,35,59,7,2,2,76,22,13,6,25,2,2,23,2,4,2,0.247,0.321,0.318,0.639,1994-12-07,185cm,90kg,-1
270,이정훈,1996,삼성,CF,0.52,61,156,136,16,29,4,2,1,40,10,3,1,16,4,3,13,1,0,0,0.213,0.314,0.294,0.608,1991-04-27,183cm,87kg,4
271,이정훈,1996,삼성,CF,0.52,61,156,136,16,29,4,2,1,40,10,3,1,16,4,3,13,1,0,0,0.213,0.314,0.294,0.608,1977-10-09,182cm,92kg,18
272,이정훈,1996,삼성,CF,0.52,61,156,136,16,29,4,2,1,40,10,3,1,16,4,3,13,1,0,0,0.213,0.314,0.294,0.608,1994-12-07,185cm,90kg,1
273,이정훈,1993,빙그레,RF,0.42,41,129,111,10,25,5,1,2,38,12,3,1,15,0,2,15,2,1,2,0.225,0.313,0.342,0.655,1991-04-27,183cm,87kg,1
274,이정훈,1993,빙그레,RF,0.42,41,129,111,10,25,5,1,2,38,12,3,1,15,0,2,15,2,1,2,0.225,0.313,0.342,0.655,1977-10-09,182cm,92kg,15
275,이정훈,1993,빙그레,RF,0.42,41,129,111,10,25,5,1,2,38,12,3,1,15,0,2,15,2,1,2,0.225,0.313,0.342,0.655,1994-12-07,185cm,90kg,-2
276,이정훈,1995,삼성,RF,0.31,74,257,236,33,59,9,0,1,71,10,12,6,16,2,1,20,2,2,1,0.25,0.302,0.301,0.603,1991-04-27,183cm,87kg,3
277,이정훈,1995,삼성,RF,0.31,74,257,236,33,59,9,0,1,71,10,12,6,16,2,1,20,2,2,1,0.25,0.302,0.301,0.603,1977-10-09,182cm,92kg,17
278,이정훈,1995,삼성,RF,0.31,74,257,236,33,59,9,0,1,71,10,12,6,16,2,1,20,2,2,1,0.25,0.302,0.301,0.603,1994-12-07,185cm,90kg,0
279,이정훈,1999,현대,,0.23,5,12,9,3,3,1,0,1,7,3,0,0,3,0,0,2,0,0,0,0.33299999999999996,0.5,0.778,1.278,1991-04-27,183cm,87kg,7
280,이정훈,1999,현대,,0.23,5,12,9,3,3,1,0,1,7,3,0,0,3,0,0,2,0,0,0,0.33299999999999996,0.5,0.778,1.278,1977-10-09,182cm,92kg,21
281,이정훈,1999,현대,,0.23,5,12,9,3,3,1,0,1,7,3,0,0,3,0,0,2,0,0,0,0.33299999999999996,0.5,0.778,1.278,1994-12-07,185cm,90kg,4
282,이정훈,1997,OB,RF,0.21,92,295,266,25,63,16,3,2,91,33,7,3,20,3,3,26,5,4,2,0.237,0.29600000000000004,0.342,0.638,1991-04-27,183cm,87kg,5
283,이정훈,1997,OB,RF,0.21,92,295,266,25,63,16,3,2,91,33,7,3,20,3,3,26,5,4,2,0.237,0.29600000000000004,0.342,0.638,1977-10-09,182cm,92kg,19
284,이정훈,1997,OB,RF,0.21,92,295,266,25,63,16,3,2,91,33,7,3,20,3,3,26,5,4,2,0.237,0.29600000000000004,0.342,0.638,1994-12-07,185cm,90kg,2
285,이정훈,2019,KIA,C,0.02,7,15,14,0,4,1,0,0,5,3,0,0,0,0,0,1,2,0,1,0.28600000000000003,0.267,0.35700000000000004,0.624,1991-04-27,183cm,87kg,27
286,이정훈,2019,KIA,C,0.02,7,15,14,0,4,1,0,0,5,3,0,0,0,0,0,1,2,0,1,0.28600000000000003,0.267,0.35700000000000004,0.624,1977-10-09,182cm,92kg,41
287,이정훈,2019,KIA,C,0.02,7,15,14,0,4,1,0,0,5,3,0,0,0,0,0,1,2,0,1,0.28600000000000003,0.267,0.35700000000000004,0.624,1994-12-07,185cm,90kg,24
306,이정훈,2017,KIA,C,-0.01,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.33299999999999996,0.0,0.33299999999999996,1991-04-27,183cm,87kg,25
307,이정훈,2017,KIA,C,-0.01,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.33299999999999996,0.0,0.33299999999999996,1977-10-09,182cm,92kg,39
308,이정훈,2017,KIA,C,-0.01,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.33299999999999996,0.0,0.33299999999999996,1994-12-07,185cm,90kg,22
